ComponentCode,ComponentModel,ComponentSpecification,StockCount,ERPComponentName,ComponentType,ComponentLibraryType,SortableValueMagnitude,SortableValueUnit
C393989,FHW0805UF1R5JST,0805,2279,1.5uH ±5% 1.2Ω,Inductors (SMD),expand,1.5,microhenry
C187216,ASPI-0403S-1R5M-T,"SMD,4.45x6.6mm",2165,1.5uH ±20%,Inductors (SMD),expand,1.5,microhenry
C286544,NLCV32T-1R5M-EFR,1210,2008,1.5uH ±20% 95mΩ,Inductors (SMD),expand,1.5,microhenry
C251850,HSC0805-1R5J-T,0805,2000,1.5uH ±5% 2.5Ω,Inductors (SMD),expand,1.5,microhenry
C280490,LS0805-1R5K-N,0805,1995,1.5uH ±10% 830mΩ,Inductors (SMD),expand,1.5,microhenry
C223344,LBC2518T1R5M,1008,1950,1.5uH ±20% 110mΩ,Inductors (SMD),expand,1.5,microhenry
C318018,FHW1008UC1R5JGT,1008,1942,1.5uH ±5% 2.3Ω,Inductors (SMD),expand,1.5,microhenry
C363974,SCW2012F1R5KST,0805,1940,1.5uH ±10% 830mΩ,Inductors (SMD),expand,1.5,microhenry
C186934,AISC-0805F-1R5G-T,"SMD,1.73x2.29mm",1751,1.5uH ±2%,Inductors (SMD),expand,1.5,microhenry
C187009,AISC-1008-1R5G-T,"SMD,2.79x2.92mm",1745,1.5uH ±2%,Inductors (SMD),expand,1.5,microhenry
C76794,MLP2016S1R5MT0S1,"SMD,2x1.6x0.85mm",1723,1.5uH ±20% 90mΩ,Inductors (SMD),expand,1.5,microhenry
C275368,MLF2012A1R5KT000,0805,1670,1.5uH ±10% 180mΩ,Inductors (SMD),expand,1.5,microhenry
C250226,NLCV32T-1R5M-EF,1210,1659,1.5uH ±20% 110mΩ,Inductors (SMD),expand,1.5,microhenry
C318053,FHW1210HC1R5JGT,1210,1610,1.5uH ±5% 1.95Ω,Inductors (SMD),expand,1.5,microhenry
C87514,MLF1608A1R5JT000,0603,1500,1.5uH ±5% 300mΩ,Inductors (SMD),expand,1.5,microhenry
C343313,GGW1008UC1R5JGT,1008,1486,1.5uH ±5% 2.3Ω,Inductors (SMD),expand,1.5,microhenry
C186973,AISC-0805F-1R5J-T,"SMD,1.73x2.29mm",1480,1.5uH ±5%,Inductors (SMD),expand,1.5,microhenry
C76837,NLV32T-1R5J-PF,1210,1440,1.5uH ±5% 850mΩ,Inductors (SMD),expand,1.5,microhenry
C356837,CPI201210UF-1R5M-0A8,0805,1430,1.5uH ±20% 150mΩ,Inductors (SMD),expand,1.5,microhenry
C454087,BRL3225T1R5M,1210,1354,1.5uH ±20% 2.2A 54mΩ,Inductors (SMD),expand,1.5,microhenry
C87556,NLCV32T-1R5M-PF,1210,1336,1.5uH ±20% 110mΩ,Inductors (SMD),expand,1.5,microhenry
C281057,MGFI1608C1R5KT-LF,0603,1215,1.5uH ±10% 800mΩ,Inductors (SMD),expand,1.5,microhenry
C370280,SDFL3216Q1R5KTF,1206,1194,1.5uH ±10% 500mΩ,Inductors (SMD),expand,1.5,microhenry
C317997,FHW0805UC1R5JGT,0805,893,1.5uH ±5% 2.8Ω,Inductors (SMD),expand,1.5,microhenry
C380013,VLS201610HBX-1R5M-1,0806,708,1.5uH ±20% 2A 97mΩ,Inductors (SMD),expand,1.5,microhenry
C435418,LQM2MPN1R5NG0L,0806,639,1.5uH ±30% 110mΩ,Inductors (SMD),expand,1.5,microhenry
C237281,LQW21HN1R5J00L,0805,586,1.5uH ±5% 5.33Ω,Inductors (SMD),expand,1.5,microhenry
C346412,FEC1008CP-1R5G-LRH,1008,535,1.5uH ±2% 2.3Ω,Inductors (SMD),expand,1.5,microhenry
C701285,LQH5BPN1R5NT0L,"SMD,5x5mm",525,1.5uH ±30% 24mΩ,Inductors (SMD),expand,1.5,microhenry
C393980,FHW0603UF1R5JST,0603,502,1.5uH ±5% 1.9Ω,Inductors (SMD),expand,1.5,microhenry
C139220,CMI201209U1R5KT,0805,358,1.5uH ±10% 400mΩ,Inductors (SMD),expand,1.5,microhenry
C223444,LBM2016T1R5J,0806,295,1.5uH ±5% 611mΩ,Inductors (SMD),expand,1.5,microhenry
C2046769,SPM3020T-1R5M-LR,-,285,1.5uH ±20% 4.4A 50mΩ,Inductors (SMD),expand,1.5,microhenry
C5120113,MGLB2012M102T1R5-LF,0805,250,1.5uH,Inductors (SMD),expand,1.5,microhenry
C394006,FHW1008IF1R5JST,1008,211,1.5uH ±5% 850mΩ,Inductors (SMD),expand,1.5,microhenry
C107531,CI2012B1R5K,0805,180,1.5uH ±10% 500mΩ,Inductors (SMD),expand,1.5,microhenry
C845020,IHLP2525CZER1R5M01,2525,151,1.5uH ±20% 18A 15mΩ,Inductors (SMD),expand,1.5,microhenry
C2847578,MDA1365-1R5M,"SMD,12.6x13.5mm",146,1.5uH ±20% 31A 3.2mΩ,Inductors (SMD),expand,1.5,microhenry
C370260,SDFL1005P1R5KTF,0402,132,1.5uH ±10% 1.4Ω,Inductors (SMD),expand,1.5,microhenry
C155000,FCI1608F-1R5K,0603,124,1.5uH ±10% 800mΩ,Inductors (SMD),expand,1.5,microhenry
C394083,FHW1210IF1R5JST,1210,115,1.5uH ±5% 400mΩ,Inductors (SMD),expand,1.5,microhenry
C107506,CI1608B1R5K,0603,87,1.5uH ±10% 800mΩ,Inductors (SMD),expand,1.5,microhenry
C250133,NLCV25T-1R5M-PF,1008,80,1.5uH ±20% 420mΩ,Inductors (SMD),expand,1.5,microhenry
C250216,NLCV25T-1R5M-EF,1008,67,1.5uH ±20% 420mΩ,Inductors (SMD),expand,1.5,microhenry
C187072,AISC-1008F-1R5J-T,"SMD,2.79x2.92mm",44,1.5uH ±5%,Inductors (SMD),expand,1.5,microhenry
C479896,SCMI201209U1R5KT,0805,32,1.5uH ±10% 400mΩ,Inductors (SMD),expand,1.5,microhenry
C394996,CMI322513U1R5KT,1210,30,1.5uH ±10% 300mΩ,Inductors (SMD),expand,1.5,microhenry
C295390,NLCV25T-1R5M-EFRD,1008,25,1.5uH ±20% 180mΩ,Inductors (SMD),expand,1.5,microhenry
C222776,MAKK2016H1R5M,0806,24,1.5uH ±20% 90mΩ,Inductors (SMD),expand,1.5,microhenry
C162566,LQH43CN1R5M03L,1812,22,1.5uH ±20% 90mΩ,Inductors (SMD),expand,1.5,microhenry
C295381,NLCV32T-1R5M-EFD,1210,21,1.5uH ±20% 110mΩ,Inductors (SMD),expand,1.5,microhenry
C440237,LQM2MPN1R5MGHL,0806,19,1.5uH ±20% 104mΩ,Inductors (SMD),expand,1.5,microhenry
C486327,MGFL1608F1R5MT-LF,0603,12,1.5uH ±20% 220mΩ,Inductors (SMD),expand,1.5,microhenry
C286756,NLV32T-1R5J-EF,1210,5,1.5uH ±5% 850mΩ,Inductors (SMD),expand,1.5,microhenry
C295401,NLCV32T-1R5M-EFRD,1210,5,1.5uH ±20% 95mΩ,Inductors (SMD),expand,1.5,microhenry
C404465,MLF2012A1R5KTD25,0805,4,1.5uH ±10% 180mΩ,Inductors (SMD),expand,1.5,microhenry
C147306,BKW0805UC1R5JGT,0805,4,1.5uH ±5% 2.8Ω,Inductors (SMD),expand,1.5,microhenry
C341765,LQH2MCN1R5M02L,0806,3,1.5uH ±20% 400mΩ,Inductors (SMD),expand,1.5,microhenry
C295311,NLV32T-1R5J-EFD,1210,3,1.5uH ±5% 850mΩ,Inductors (SMD),expand,1.5,microhenry
C92922,MAKK2016T1R5M,0806,2,1.5uH ±20% 130mΩ,Inductors (SMD),expand,1.5,microhenry
C394112,FHW1812IF1R5JST,1812,2,1.5uH ±5% 320mΩ,Inductors (SMD),expand,1.5,microhenry
C329583,LVF201B12-1R5M-N,SMD,9458,1.5uH ±20% 1.3A 130mΩ,Power Inductors,expand,1.5,microhenry
C168024,FNR6028S1R5MT,"SMD,6x6x2.8mm",8155,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C167922,FNR5020S1R5MT,"SMD,5x5x2mm",7493,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C167205,FXL0420-1R5-M,"SMD,4.4x4.2x1.8mm",4795,1.5uH ±20% 5A 38mΩ,Power Inductors,expand,1.5,microhenry
C285767,MHCD252012A-1R5M-A8S,SMD,4647,1.5uH ±20% 2.5A 62mΩ,Power Inductors,expand,1.5,microhenry
C168114,FNR8040S1R5MT,"SMD,8x8x4mm",4277,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C242232,SLW4012S1R5MST,SMD,3920,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C354573,CKCS4018-1.5uH/N,SMD,3577,1.5uH ±30% 1.8A 30mΩ,Power Inductors,expand,1.5,microhenry
C167955,FNR5040S1R5MT,"SMD,5x5x4mm",3577,1.5uH ±20% 4.3A 20mΩ,Power Inductors,expand,1.5,microhenry
C408407,MWSA0503S-1R5MT,SMD,3498,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C316362,SWPA4018S1R5MT,SMD,3045,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C97004,WPN201610H1R5MT,SMD,3014,1.5uH ±20% 1.7A 130mΩ,Power Inductors,expand,1.5,microhenry
C323536,CDRH3D23NP-1R5PC,SMD,3001,1.5uH ±25% 2.2A 24mΩ,Power Inductors,expand,1.5,microhenry
C108292,MHCI06030-1R5M-R8,SMD,2999,1.5uH ±20% 9.5A 15mΩ,Power Inductors,expand,1.5,microhenry
C316361,SWPA4020S1R5MT,SMD,2985,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C380153,MS0420-1R5M,SMD,2605,1.5uH ±20% 4A 35mΩ,Power Inductors,expand,1.5,microhenry
C207827,SLO0420H1R5MTT,SMD,2331,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C223136,BRL2012T1R5M,0805,2159,1.5uH ±20% 700mA 180mΩ,Power Inductors,expand,1.5,microhenry
C285743,MHCI04020-1R5M-R8,SMD,2141,1.5uH ±20% 4A 46mΩ,Power Inductors,expand,1.5,microhenry
C375956,MCS25GD-1R5MMP,SMD,2119,1.5uH ±20% 2.27A 64mΩ,Power Inductors,expand,1.5,microhenry
C97030,WPN252010H1R5MT,1008,2008,1.5uH ±20% 2A 106mΩ,Power Inductors,expand,1.5,microhenry
C155133,HPC3015TF-1R5M,SMD,2004,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C501741,MWPY2512-1R5-M,SMD,2000,1.5uH ±20% 1.65A 126mΩ,Power Inductors,expand,1.5,microhenry
C497547,YNR3012-1R5M,"SMD,3x3x1.2mm",1990,1.5uH ±20% 1.62A 45mΩ,Power Inductors,expand,1.5,microhenry
C252091,LCD0805-1R5K-T,SMD,1963,1.5uH ±10% 920mA 170mΩ,Power Inductors,expand,1.5,microhenry
C88534,VLS252012HBX-1R5M-1,1008,1935,1.5uH ±20% 2.5A 68mΩ,Power Inductors,expand,1.5,microhenry
C155119,HPC3012TF-1R5M,SMD,1821,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C411351,CMLW252010S1R5MST,SMD,1780,1.5uH ±20% 1.6A 142mΩ,Power Inductors,expand,1.5,microhenry
C59154,SWPA5012S1R5MT,SMD,1774,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C285901,HPPC06030-1R5M-Q8,SMD,1703,1.5uH ±20% 11A 7mΩ,Power Inductors,expand,1.5,microhenry
C216118,SLW201610S1R5MST,SMD,1692,1.5uH ±20% 1.26A 130mΩ,Power Inductors,expand,1.5,microhenry
C431354,CMLW6028S1R5MST,SMD,1620,1.5uH ±20% 4.58A 13mΩ,Power Inductors,expand,1.5,microhenry
C467059,SMNR4020-1R5MT,SMD,1574,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C341072,YNR8040-1R5N,"SMD,8x8x4.2mm",1542,1.5uH ±30% 5.65A 10mΩ,Power Inductors,expand,1.5,microhenry
C380022,VLS3012ET-1R5N,SMD,1532,1.5uH ±30% 1.5A 63mΩ,Power Inductors,expand,1.5,microhenry
C341062,YNR6045-1R5N,"SMD,6x6x4.5mm",1510,1.5uH ±30% 4.95A 12mΩ,Power Inductors,expand,1.5,microhenry
C386853,JSHC0620-1R5M,SMD,1459,1.5uH ±20% 6A 23mΩ,Power Inductors,expand,1.5,microhenry
C486422,MPIT252010-1R5N-LF,SMD,1340,1.5uH ±30% 1.2A 150mΩ,Power Inductors,expand,1.5,microhenry
C98203,SWPA6045S1R5MT,SMD,1275,1.5uH ±20% 5.4A,Power Inductors,expand,1.5,microhenry
C3002633,CKST0603-1.5uH/M,"SMD,7.4x6.6x3mm",1206,1.5uH ±20% 11A 12.1mΩ,Power Inductors,expand,1.5,microhenry
C467130,SMNR5040-1R5MT,SMD,1183,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C467140,SMNR6045-1R5MT,SMD,1160,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C155163,UHP252012NF-1R5M,SMD,1107,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C329566,MHCHL201610A-1R5M-Q7,SMD,1030,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C216162,SLO0650H1R5MTT,SMD,1003,1.5uH ±20% 10A 8.5mΩ,Power Inductors,expand,1.5,microhenry
C223033,NRS8040T1R5NJGJ,SMD,956,1.5uH ±30% 7A 7mΩ,Power Inductors,expand,1.5,microhenry
C206395,SLW4020S1R5MST,SMD,916,1.5uH ±20% 1.98A 45.5mΩ,Power Inductors,expand,1.5,microhenry
C370030,MPH252010S1R5MT,SMD,887,1.5uH ±20% 1A 70mΩ,Power Inductors,expand,1.5,microhenry
C718400,YSPI0750-1R5M,"SMD,7.3x6.6x5mm",850,1.5uH ±20% 10A 8.5mΩ,Power Inductors,expand,1.5,microhenry
C325961,SLO0530H1R5MTT,SMD,836,1.5uH ±20% 6A 20mΩ,Power Inductors,expand,1.5,microhenry
C128685,SMMS0630-1R5M,"SMD,7.3x6.6x3mm",817,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C325981,SLO0520H1R5MTT,SMD,804,1.5uH ±20% 4A 20mΩ,Power Inductors,expand,1.5,microhenry
C142146,LVF303015-1R5M-N,SMD,796,1.5uH ±20% 2.34A 81.9mΩ,Power Inductors,expand,1.5,microhenry
C96969,SWPA8040S1R5NT,SMD,791,1.5uH ±30% 5.65A 10mΩ,Power Inductors,expand,1.5,microhenry
C467150,SMNR8040-1R5MT,SMD,774,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C135280,SMNR5020-1R5MT,"SMD,5x5x2mm",747,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C253574,ABG05A40M1R5,SMD,697,1.5uH ±20% 4.58A 15mΩ,Power Inductors,expand,1.5,microhenry
C285754,MHCHL201610A-1R5M-Q8,SMD,680,1.5uH ±20% 2.3A 75mΩ,Power Inductors,expand,1.5,microhenry
C467136,SMNR6028-1R5MT,SMD,620,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C98375,SPH202012H1R5MT,SMD,600,1.5uH ±20% 1.3A 112mΩ,Power Inductors,expand,1.5,microhenry
C223145,BRC2012T1R5MD,0805,582,1.5uH ±20% 1.1A 90mΩ,Power Inductors,expand,1.5,microhenry
C54071,SM5845-1R5MT,SMD,551,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C96808,SWPA252010S1R5NT,SMD,532,1.5uH ±30% 1.3A 182mΩ,Power Inductors,expand,1.5,microhenry
C98201,SWPA6020S1R5MT,SMD,518,1.5uH ±20% 4A,Power Inductors,expand,1.5,microhenry
C307648,CLF6045NIT-1R5N,SMD,510,1.5uH ±30% 4.5A 13mΩ,Power Inductors,expand,1.5,microhenry
C408481,MWSA1004S-1R5MT,SMD,454,1.5uH ±20% 16A 4.2mΩ,Power Inductors,expand,1.5,microhenry
C334100,JSHC1040H-1R5M-G,SMD,442,1.5uH ±20% 16A 4.8mΩ,Power Inductors,expand,1.5,microhenry
C305221,TMPC1205HP-1R5MG-D,SMD,427,1.5uH ±20% 27A 2.8mΩ,Power Inductors,expand,1.5,microhenry
C281268,MPIT4018-1R5M-LF,SMD,424,1.5uH ±20% 2.95A 30mΩ,Power Inductors,expand,1.5,microhenry
C311476,APS07A30M1R5,SMD,424,1.5uH ±20% 12.12A 12mΩ,Power Inductors,expand,1.5,microhenry
C434835,VLS201612HBX-1R5M-1,0806,410,1.5uH ±20% 1.89A 91mΩ,Power Inductors,expand,1.5,microhenry
C251687,PHC0420-1R5M-T,SMD,340,1.5uH ±20% 4A 46mΩ,Power Inductors,expand,1.5,microhenry
C72419,SMDRI127-1R5NT,SMD,335,1.5uH ±30%,Power Inductors,expand,1.5,microhenry
C448585,SPM5030T-1R5M-HZ,SMD,316,1.5uH ±20% 6.8A 16.8mΩ,Power Inductors,expand,1.5,microhenry
C280560,LVT303012-1R5M-N,SMD,306,1.5uH ±20% 2.34A 72mΩ,Power Inductors,expand,1.5,microhenry
C340206,ASWPA4035S1R5MT,SMD,253,1.5uH ±20% 3.3A 27mΩ,Power Inductors,expand,1.5,microhenry
C311487,APW12A80M1R5,SMD,242,1.5uH ±20% 10mΩ,Power Inductors,expand,1.5,microhenry
C241312,YXMBL252010P-1R5M-ANP-BM,SMD,237,1.5uH ±20% 2.5A 76mΩ,Power Inductors,expand,1.5,microhenry
C315706,MHCH252012A-1R5M-Q8,SMD,228,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C155151,TMPA1004S-1R5MN-D,SMD,225,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C329555,MHCD201610A-1R5M-A8L,SMD,212,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C149513,SMMS1350-1R5M,SMD,207,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C135267,SMNR4030-1R5MT,"SMD,4x4x3mm",191,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C242300,SLF0504-1R5MTT,SMD,181,1.5uH ±20% 4.7A 25mΩ,Power Inductors,expand,1.5,microhenry
C429968,MPA4030S1R5M,SMD,165,1.5uH ±20% 3.34A 26mΩ,Power Inductors,expand,1.5,microhenry
C88252,SWPA4026S1R5NT,SMD,32,1.5uH ±30% 2.3A 39mΩ,Power Inductors,expand,1.5,microhenry
C442401,MCS1040-1R5MN1,"SMD,11.5x10x4mm",23,1.5uH ±20% 16A 3.8mΩ,Power Inductors,expand,1.5,microhenry
C83434,SWPA3015S1R5MT,SMD,22,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C520279,CR3012-1R5N,SMD,22,1.5uH ±30% 1.62A 55mΩ,Power Inductors,expand,1.5,microhenry
C97024,WPN201612H1R5MT,SMD,10,1.5uH ±20% 2.1A 109mΩ,Power Inductors,expand,1.5,microhenry
C155134,HPC3015TF-1R5Y,SMD,10,1.5uH ±30% 2A 48mΩ,Power Inductors,expand,1.5,microhenry
C2858861,MTP2920-1R5MC,"SMD,28x27x21.5mm",10,1.5uH ±20% 30A 2.5mΩ,Power Inductors,expand,1.5,microhenry
C326169,HPI252012-1R5M,SMD,9,1.5uH ±20% 2.43A 61mΩ,Power Inductors,expand,1.5,microhenry
C428433,YT0650-1R5M,SMD,8,1.5uH ±20% 9.5A 10mΩ,Power Inductors,expand,1.5,microhenry
C370036,MPL2016S1R5MHT,0806,6,1.5uH ±20% 1.2A 110mΩ,Power Inductors,expand,1.5,microhenry
C87169,NR3015T1R5N,SMD,5,1.5uH ±30% 48mΩ,Power Inductors,expand,1.5,microhenry
C83459,SWPA6028S1R5MT,SMD,3,1.5uH ±20%,Power Inductors,expand,1.5,microhenry
C326176,HPI252012P-1R5M,SMD,3,1.5uH ±20% 2.6A 53mΩ,Power Inductors,expand,1.5,microhenry
C329379,MHCI05020-1R5M-R8,SMD,3,1.5uH ±20% 5.5A 35mΩ,Power Inductors,expand,1.5,microhenry
C2837051,VLF403212MT-1R5N-CA,"SMD,4x3.3x1.2mm",2,1.5uH ±30% 2.41A 42mΩ,Power Inductors,expand,1.5,microhenry
C252082,LCD0603-150K-T,"SMD,1.2x1.8mm",10092,15uH ±10% 2.6Ω,Inductors (SMD),expand,15,microhenry
C486333,MGFL2012F150MT-LF,0805,9117,15uH ±20% 500mΩ,Inductors (SMD),expand,15,microhenry
C383402,MLZ2012M150WT000,0805,4736,15uH ±20% 120mA 950mΩ,Inductors (SMD),expand,15,microhenry
C431252,CMCW1608F150KTT,0603,3977,15uH ±10% 200mA 3.7Ω,Inductors (SMD),expand,15,microhenry
C154120,SDFL2012T150KTF,0805,3681,15uH ±10% 800mΩ,Inductors (SMD),expand,15,microhenry
C2844628,MLW1608RF-150MT,0603,3618,15uH ±20% 2.6Ω,Inductors (SMD),expand,15,microhenry
C668450,LQH3NPN150MMEL,"SMD,3x3mm",3094,15uH ±20% 660mA 290mΩ,Inductors (SMD),expand,15,microhenry
C393996,FHW0805UF150JST,0805,3054,15uH ±5% 4.2Ω,Inductors (SMD),expand,15,microhenry
C703126,LQH2MPN150MGRL,0806,2836,15uH ±20% 490mA 1.7Ω,Inductors (SMD),expand,15,microhenry
C92908,LB2012T150K,0805,1959,15uH ±10% 1.69Ω,Inductors (SMD),expand,15,microhenry
C186940,AISC-0805F-150G-T,"SMD,1.73x2.29mm",1741,15uH ±2%,Inductors (SMD),expand,15,microhenry
C341771,LQH32DN150K53L,1210,1693,15uH ±10% 300mA 580mΩ,Inductors (SMD),expand,15,microhenry
C524633,LQH32CN150K53L,1206,1692,15uH ±10% 580mΩ,Inductors (SMD),expand,15,microhenry
C75634,CMI201209J150KT,0805,1651,15uH ±10% 1.15Ω,Inductors (SMD),expand,15,microhenry
C250232,NLCV32T-150K-EF,1210,1618,15uH ±10% 560mΩ,Inductors (SMD),expand,15,microhenry
C223317,LB2518T150M,1008,1388,15uH ±20% 320mΩ,Inductors (SMD),expand,15,microhenry
C411911,SLC1608F150KTT,"SMD,1.8x1.2x1mm",1360,15uH ±10% 3.7Ω,Inductors (SMD),expand,15,microhenry
C2929432,CY54-15UH,"SMD,5.2x5.8mm",819,15uH ±10% 105.3mΩ,Inductors (SMD),expand,15,microhenry
C250222,NLCV25T-150K-EF,1008,695,15uH ±10% 2.2Ω,Inductors (SMD),expand,15,microhenry
C2847574,MDA1350-150M,"SMD,12.6x13.5mm",552,15uH ±20% 11A 30mΩ,Inductors (SMD),expand,15,microhenry
C2847544,MDA7050-150M,"SMD,6.6x7.3mm",544,15uH ±20% 4.5A 110mΩ,Inductors (SMD),expand,15,microhenry
C76823,NLC453232T-150K-PF,1812,520,15uH ±10% 700mΩ,Inductors (SMD),expand,15,microhenry
C2929500,CYH127-15UH,"SMD,12.3x12.3mm",515,15uH ±20% 28.6mΩ,Inductors (SMD),expand,15,microhenry
C394017,FHW1008IF150JST,1008,454,15uH ±5% 3Ω,Inductors (SMD),expand,15,microhenry
C57838,SDFL1608T150KTF,0603,447,15uH ±10% 1.7Ω,Inductors (SMD),expand,15,microhenry
C281102,MGFI2012E150KT-LF,0805,380,15uH ±10% 800mΩ,Inductors (SMD),expand,15,microhenry
C295141,NLV32T-150J-EF,1210,343,15uH ±5% 2.8Ω,Inductors (SMD),expand,15,microhenry
C394990,CMI322513J150KT,1210,312,15uH ±10% 700mΩ,Inductors (SMD),expand,15,microhenry
C2847486,MDA7030-150M,"SMD,6.6x7.1mm",259,15uH ±20% 4.5A 110mΩ,Inductors (SMD),expand,15,microhenry
C2847584,MDA1365-150M,"SMD,12.6x13.5mm",243,15uH ±20% 13.5A 22mΩ,Inductors (SMD),expand,15,microhenry
C139234,CMI321609J150KT,1206,225,15uH ±10% 1Ω,Inductors (SMD),expand,15,microhenry
C478845,BRL3225T150K,1210,208,15uH ±10% 700mA 570mΩ,Inductors (SMD),expand,15,microhenry
C275373,MLF2012C150KT000,0805,142,15uH ±10% 350mΩ,Inductors (SMD),expand,15,microhenry
C394091,FHW1210IF150JST,1210,139,15uH ±5% 2Ω,Inductors (SMD),expand,15,microhenry
C223251,LB2012T150M,0805,127,15uH ±20% 1.3Ω,Inductors (SMD),expand,15,microhenry
C89013,NLV32T-150J-PF,1210,127,15uH ±5% 2.8Ω,Inductors (SMD),expand,15,microhenry
C88187,NLV25T-150J-PF,1008,121,15uH ±5% 4.4Ω,Inductors (SMD),expand,15,microhenry
C394123,FHW1812IF150JST,1812,112,15uH ±5% 1.2Ω,Inductors (SMD),expand,15,microhenry
C364082,SCW2012F150KST,0805,82,15uH ±10% 4.2Ω,Inductors (SMD),expand,15,microhenry
C2761925,FHC1365-150M,"SMD,12.8x13mm",64,15uH ±20% 8A 14.8mΩ,Inductors (SMD),expand,15,microhenry
C223298,LBC2016T150K,0806,55,15uH ±10% 1.2Ω,Inductors (SMD),expand,15,microhenry
C222613,LBM2016T150J,0806,39,15uH ±5% 1.5Ω,Inductors (SMD),expand,15,microhenry
C156417,#B952AS-H-150M=P3,"SMD,10.4x10.4mm",17,15uH ±20% 3.1A 62mΩ,Inductors (SMD),expand,15,microhenry
C250186,NLCV32T-150K-PF,1210,12,15uH ±10% 560mΩ,Inductors (SMD),expand,15,microhenry
C92972,BRL2012T150M,0805,10,15uH ±20% 220mA 1.3Ω,Inductors (SMD),expand,15,microhenry
C1329549,B82462G4153M000,-,10,15uH ±20% 1.2A 91mΩ,Inductors (SMD),expand,15,microhenry
C223386,LB3218T150M,1206,7,15uH ±20% 320mΩ,Inductors (SMD),expand,15,microhenry
C223361,LBC2518T150K,1008,6,15uH ±10% 650mΩ,Inductors (SMD),expand,15,microhenry
C250139,NLCV25T-150K-PF,1008,4,15uH ±10% 2.2Ω,Inductors (SMD),expand,15,microhenry
C486329,MGFL1608F150MT-LF,0603,4,15uH ±20% 900mΩ,Inductors (SMD),expand,15,microhenry
C603110,LQH2MCN150K02L,0806,4,15uH ±10% 1.6Ω,Inductors (SMD),expand,15,microhenry
C187093,AISC-1210HS-150K-T2,"SMD,3.05x3.2mm",3,15uH ±10% 400mA,Inductors (SMD),expand,15,microhenry
C295379,NLCV32T-150K-EFD,1210,1,15uH ±10% 560mΩ,Inductors (SMD),expand,15,microhenry
C531290,MLZ2012N150LT000,0805,1,15uH ±20% 90mA 470mΩ,Inductors (SMD),expand,15,microhenry
C222856,NRS3015T150MNGH,SMD,13776,15uH ±20% 580mA 325mΩ,Power Inductors,expand,15,microhenry
C167809,FNR4018S150MT,"SMD,4x4x1.8mm",8508,15uH ±20% 650mA 0.325mΩ,Power Inductors,expand,15,microhenry
C329870,SSL0804T-150M-N,SMD,3777,15uH ±20% 3A 46mΩ,Power Inductors,expand,15,microhenry
C167723,FNR3010S150MT,"SMD,3x3x1mm",3695,15uH ±20% 470mA 0.793mΩ,Power Inductors,expand,15,microhenry
C142116,LVS505040-150M-N,SMD,2881,15uH ±20%,Power Inductors,expand,15,microhenry
C576565,YP0302-150M,"SMD,3.5x3x2.1mm",2659,15uH ±20% 900mA 460mΩ,Power Inductors,expand,15,microhenry
C431352,CMLW6020S150MST,SMD,2480,15uH ±20% 1.2A 145mΩ,Power Inductors,expand,15,microhenry
C128693,SMMS0630-150M,"SMD,7.3x6.6x3mm",2417,15uH ±20%,Power Inductors,expand,15,microhenry
C167759,FNR3015S150MT,"SMD,3x3x1.5mm",2010,15uH ±20% 650mA 0.455mΩ,Power Inductors,expand,15,microhenry
C439326,GCNR3015-150MC,SMD,2000,15uH ±20% 640mA 350mΩ,Power Inductors,expand,15,microhenry
C135240,SMNR3015-150MT,SMD,1979,15uH ±20% 660mA 455mΩ,Power Inductors,expand,15,microhenry
C187264,ASPI-0315S-150M-T,SMD,1972,15uH ±20% 450mA 295mΩ,Power Inductors,expand,15,microhenry
C223196,CB2518T150M,1007,1910,15uH ±20% 180mA 320mΩ,Power Inductors,expand,15,microhenry
C305185,TMPA0603S-150MN-D,SMD,1910,15uH ±20% 3A 110mΩ,Power Inductors,expand,15,microhenry
